High,Low,Open,Close,Volume,Adj Close,Return,Date,Week_Number,Year,mean_return,volatility
181.4700012,179.2400055,179.6799927,180.9600067,1248900,178.4963379,0.26,2019/5/3,17,2019,0.3068,1.216637867
179.3300018,177.8099976,177.8300018,178.6300049,1407000,176.1980438,-1.288,2019/5/6,18,2019,0.1026,2.911248924
176.8699951,172.9100037,176.5800018,174.5700073,2049600,172.1933289,-2.273,2019/5/7,18,2019,0.1026,2.911248924
177.5299988,174.2400055,174.4299927,176.5399933,1264600,174.1364899,1.128,2019/5/8,18,2019,0.1026,2.911248924
174.7100067,171.6000061,173.1999969,173.3500061,1999500,170.9899292,-1.807,2019/5/9,18,2019,0.1026,2.911248924
182.2200012,174.2700043,174.6300049,181.5899963,2511800,179.1177368,4.753,2019/5/10,18,2019,0.1026,2.911248924
181.0099945,177.8200073,179.7400055,180.6799927,2328500,178.220108,-0.501,2019/5/13,19,2019,0.8144,1.700221986
182.3600006,179.7799988,180.3099976,180.9199982,2029300,178.4568634,0.133,2019/5/14,19,2019,0.8144,1.700221986
182.3699951,178.3200073,178.5700073,180.8600006,1184200,178.3976746,-0.033,2019/5/15,19,2019,0.8144,1.700221986
188.9700012,184.5,185.0899963,187.6499939,1866600,185.0952301,3.754,2019/5/16,19,2019,0.8144,1.700221986
189.4499969,186.8899994,188.1900024,189,1737900,186.4268646,0.719,2019/5/17,19,2019,0.8144,1.700221986
187.1699982,184.6499939,186,185.2599945,1383700,182.7377625,-1.979,2019/5/20,20,2019,-0.1106,1.610580113
187.4400024,186.1499939,186.7599945,187.2700043,1051500,184.7204132,1.085,2019/5/21,20,2019,-0.1106,1.610580113
189.7200012,187.1799927,187.8699951,188.2400055,1334800,185.6772003,0.518,2019/5/22,20,2019,-0.1106,1.610580113
187.0399933,184.4700012,185.8899994,185.0800018,1318500,182.5602264,-1.679,2019/5/23,20,2019,-0.1106,1.610580113
188.1499939,185.8500061,187.3699951,187.8600006,1025300,185.3023834,1.502,2019/5/24,20,2019,-0.1106,1.610580113
187.7799988,183.7299957,186.9400024,184.3099976,1483100,181.800705,-1.89,2019/5/28,21,2019,-0.86575,0.875702147
183.1300049,181.2100067,181.4600067,183.0099945,1405400,180.5184021,-0.705,2019/5/29,21,2019,-0.86575,0.875702147
184.2100067,182.7700043,182.9199982,183.4100037,1042000,180.9129639,0.219,2019/5/30,21,2019,-0.86575,0.875702147
181.4100037,179.8699951,180.3000031,180.5500031,1757200,178.9456177,-1.087,2019/5/31,21,2019,-0.86575,0.875702147
187.4100037,181.1999969,181.4700012,187.2799988,2882600,185.615799,3.727,2019/6/3,22,2019,2.0774,1.133525606
191.3500061,185.6799927,187.8099976,191.3500061,3115200,189.6496277,2.173,2019/6/4,22,2019,2.0774,1.133525606
192.8000031,190.4900055,191.3500061,192.75,3708800,191.0371857,0.732,2019/6/5,22,2019,2.0774,1.133525606
198.0599976,193.6900024,194.3099976,197.3500061,3468200,195.5963287,2.387,2019/6/6,22,2019,2.0774,1.133525606
201.1100006,197.6300049,200.1499939,200.0500031,3613300,198.2723236,1.368,2019/6/7,22,2019,2.0774,1.133525606
202,198.2299957,200.1199951,200.4199982,1197400,198.6390381,0.185,2019/6/10,23,2019,0.2648,0.218073841
201.8200073,199.7200012,201.1999969,200.7899933,1720000,199.0057373,0.185,2019/6/11,23,2019,0.2648,0.218073841
202.2799988,200.9700012,201.5800018,201.6900024,1956300,199.8977509,0.448,2019/6/12,23,2019,0.2648,0.218073841
203.8899994,201.6399994,203.4799957,202.7400055,2855100,200.9384308,0.521,2019/6/13,23,2019,0.2648,0.218073841
203.2299957,201.4299927,202.6600037,202.7100067,1524000,200.9086914,-0.015,2019/6/14,23,2019,0.2648,0.218073841
203.6100006,201.0399933,202.9299927,201.2599945,1757200,199.4715576,-0.715,2019/6/17,24,2019,-0.0514,1.222151505
204.7599945,202.7100067,204.1799927,204.0200043,2006900,202.2070465,1.371,2019/6/18,24,2019,-0.0514,1.222151505
202.4700012,199.1399994,202.2400055,200.5899963,1944700,198.8075256,-1.681,2019/6/19,24,2019,-0.0514,1.222151505
203.7100067,201.5,203.6499939,202.3399963,1703300,200.5419617,0.872,2019/6/20,24,2019,-0.0514,1.222151505
202.9900055,202.0299988,202.6399994,202.1300049,3770300,200.3338318,-0.104,2019/6/21,24,2019,-0.0514,1.222151505
203.8699951,202.0299988,202.4900055,203.3800049,1092500,201.5727386,0.618,2019/6/24,25,2019,-0.1298,0.749119283
204.3200073,202.7100067,204.3200073,202.8000031,1118800,200.9978943,-0.285,2019/6/25,25,2019,-0.1298,0.749119283
202.3099976,200.5599976,202.0500031,200.6000061,1369900,198.8174438,-1.085,2019/6/26,25,2019,-0.1298,0.749119283
199.9499969,198.4600067,198.6999969,199.5299988,1532100,197.7569427,-0.533,2019/6/27,25,2019,-0.1298,0.749119283
201.7200012,199.1199951,199.6000061,200.8000031,6440600,199.0156555,0.636,2019/6/28,25,2019,-0.1298,0.749119283
203.1900024,201.5099945,203.0200043,203,1113300,201.1961212,1.096,2019/7/1,26,2019,0.204,0.693557015
203.9700012,201.5299988,202.0099945,203.5399933,1722400,201.7312927,0.266,2019/7/2,26,2019,0.204,0.693557015
203.6100006,201.7100067,202,203.6100006,939500,201.8006897,0.034,2019/7/3,26,2019,0.204,0.693557015
203.1699982,200.1000061,201.1000061,202.4299927,1741300,200.6311646,-0.58,2019/7/5,26,2019,0.204,0.693557015
203.6399994,200.8800049,201.0500031,201.6699982,1277100,199.8779144,-0.375,2019/7/8,27,2019,0.1536,0.474243397
202.6100006,200.7100067,202.4199982,200.9700012,1160700,199.1841431,-0.347,2019/7/9,27,2019,0.1536,0.474243397
202.6499939,201.4600067,202.0800018,201.7700043,1062000,199.9770508,0.398,2019/7/10,27,2019,0.1536,0.474243397
203.0599976,201.0299988,201.4400024,202.8099976,1225200,201.007782,0.515,2019/7/11,27,2019,0.1536,0.474243397
204.7200012,202.9799957,203.7599945,203.9799957,1027600,202.1673889,0.577,2019/7/12,27,2019,0.1536,0.474243397
205.1000061,203.7100067,204.1900024,204.0700073,869000,202.2566071,0.044,2019/7/15,28,2019,-0.0574,0.609400361
205.5500031,202.4499969,204.1300049,202.5899963,1073700,200.7897491,-0.725,2019/7/16,28,2019,-0.0574,0.609400361
203.8500061,201.7599945,203.5399933,201.8200073,986700,200.0266113,-0.38,2019/7/17,28,2019,-0.0574,0.609400361
203.6799927,201.8200073,202.8000031,203.6399994,1067500,201.8304291,0.902,2019/7/18,28,2019,-0.0574,0.609400361
204.6100006,202.6300049,202.9900055,203.3800049,1228300,201.5727386,-0.128,2019/7/19,28,2019,-0.0574,0.609400361
204.9900055,203.1699982,204.5899963,203.5800018,653400,201.7709503,0.098,2019/7/22,29,2019,-0.2308,1.451541835
206.8200073,204.1900024,204.8300018,206.8200073,1064800,204.9821625,1.592,2019/7/23,29,2019,-0.2308,1.451541835
204.1900024,202.1999969,204.0599976,202.75,1102800,200.9483337,-1.968,2019/7/24,29,2019,-0.2308,1.451541835
200.6799927,196.5299988,200.3899994,199.8899994,2084900,198.113739,-1.411,2019/7/25,29,2019,-0.2308,1.451541835
201.1499939,199.3200073,199.4299927,200.9600067,1191200,199.1742401,0.535,2019/7/26,29,2019,-0.2308,1.451541835
200.2100067,199.25,199.7700043,199.7700043,1468200,197.994812,-0.592,2019/7/29,30,2019,-1.3516,0.891331195
197.7899933,195.75,195.8099976,196.5,2466300,194.7538605,-1.637,2019/7/30,30,2019,-1.3516,0.891331195
196.1900024,188.9900055,195.9100037,191.2799988,4160900,189.5802612,-2.656,2019/7/31,30,2019,-1.3516,0.891331195
193.5,189.1600037,189.6100006,190.4199982,3762800,188.72789,-0.45,2019/8/1,30,2019,-1.3516,0.891331195
189.0500031,185.8300018,188.7799988,187.7100067,2556900,186.0419769,-1.423,2019/8/2,30,2019,-1.3516,0.891331195
193.0899963,189.2200012,190,190.6300049,3071900,188.9360352,1.556,2019/8/5,31,2019,0.4544,1.063708748
190.3300018,185.8999939,190.3000031,188.7599945,2352000,187.0826416,-0.981,2019/8/6,31,2019,0.4544,1.063708748
191.4100037,186.6199951,187.0500031,190.7799988,2078900,189.0847015,1.07,2019/8/7,31,2019,0.4544,1.063708748
193.4299927,190,190.4799957,192.6100006,1927100,190.8984375,0.959,2019/8/8,31,2019,0.4544,1.063708748
192.8000031,189.7200012,189.9299927,191.9700012,1600200,190.2641296,-0.332,2019/8/9,31,2019,0.4544,1.063708748
194.6399994,192.0099945,193.0200043,192.1999969,1621600,190.4920807,0.12,2019/8/12,32,2019,-0.3178,1.963875811
195.6100006,191.5,192.1300049,192.8999939,1678700,191.1858521,0.364,2019/8/13,32,2019,-0.3178,1.963875811
190.3200073,185.4900055,188.8000031,185.6399994,2441100,183.9903717,-3.764,2019/8/14,32,2019,-0.3178,1.963875811
187.4900055,185.0700073,185.7100067,186.6399994,1508300,184.9814911,0.539,2019/8/15,32,2019,-0.3178,1.963875811
189.1300049,186.5599976,186.6799927,188.7899933,1198900,187.1123657,1.152,2019/8/16,32,2019,-0.3178,1.963875811
190.3300018,188.3099976,189.2400055,189.1100006,1232100,187.4295349,0.17,2019/8/19,33,2019,-0.4818,0.840459815
189,186.3000031,188.2299957,187.6900024,1364200,186.0221558,-0.751,2019/8/20,33,2019,-0.4818,0.840459815
189.9499969,188.6100006,189.3099976,188.7400055,1074700,187.0628357,0.559,2019/8/21,33,2019,-0.4818,0.840459815
189,186.6100006,188.5500031,187.1300049,1446700,185.4671478,-0.853,2019/8/22,33,2019,-0.4818,0.840459815
187.3600006,181.6000061,185.6399994,184.2599945,2119700,182.6226349,-1.534,2019/8/23,33,2019,-0.4818,0.840459815
185.4400024,183.8300018,185.25,184.9199982,1226800,183.2767639,0.358,2019/8/26,34,2019,0.5954,0.668880258
186.3999939,184.3699951,186.1000061,184.7400055,1477100,183.0983734,-0.097,2019/8/27,34,2019,0.5954,0.668880258
185.9299927,183.8600006,184.6900024,184.9700012,1122700,183.3263245,0.124,2019/8/28,34,2019,0.5954,0.668880258
188.4400024,187.0700073,188.1399994,187.6600037,1458900,185.9924164,1.454,2019/8/29,34,2019,0.5954,0.668880258
189.2400055,187.4100037,188.5,188.9100037,1686800,188.1084137,1.138,2019/8/30,34,2019,0.5954,0.668880258
188.1399994,186.1999969,187.2700043,187.2299957,1370200,186.4355316,-0.889,2019/9/3,35,2019,0.08375,0.917444776
188.8999939,186.5099945,188.0399933,187.5599976,1210400,186.7641296,0.176,2019/9/4,35,2019,0.08375,0.917444776
189.5,187.1000061,188.6999969,187.1000061,1911200,186.3060913,-0.245,2019/9/5,35,2019,0.08375,0.917444776
190.3000031,187.9700012,188.5200043,189.5200043,1066700,188.7158203,1.293,2019/9/6,35,2019,0.08375,0.917444776
188.4400024,185.0299988,188.1000061,185.2100067,2862300,184.424118,-2.274,2019/9/9,36,2019,0.2876,1.614050898
185.7200012,183.2599945,184.1100006,185.7200012,1788900,184.9319458,0.275,2019/9/10,36,2019,0.2876,1.614050898
187.7299957,185.1100006,185.6699982,187.6100006,1292100,186.8139191,1.018,2019/9/11,36,2019,0.2876,1.614050898
192.6199951,189.3200073,190.6499939,191.5700073,1640200,190.7571259,2.111,2019/9/12,36,2019,0.2876,1.614050898
193.7100067,191.9799957,192.4900055,192.1600037,1717100,191.3446198,0.308,2019/9/13,36,2019,0.2876,1.614050898
191.8000031,187.75,191.6000061,188.5200043,1263900,187.7200623,-1.894,2019/9/16,37,2019,0.21,1.412787847
193.1999969,189.75,190.3399963,192.2400055,1186700,191.4242859,1.973,2019/9/17,37,2019,0.21,1.412787847
193.6699982,191,193.4499969,192.6600037,1694800,191.8424988,0.218,2019/9/18,37,2019,0.21,1.412787847
196.1199951,193.9199982,195.6900024,194.2400055,1601500,193.415802,0.82,2019/9/19,37,2019,0.21,1.412787847
196.25,193.1000061,195.4900055,194.1100006,2475500,193.2863464,-0.067,2019/9/20,37,2019,0.21,1.412787847
194,192.5500031,192.6499939,193.5200043,859600,192.6988525,-0.304,2019/9/23,38,2019,-0.264,0.526536324
193.8399963,190.8500061,193.1699982,191.5200043,1539800,190.7073364,-1.033,2019/9/24,38,2019,-0.264,0.526536324
192.8699951,190.3300018,190.6399994,192.25,852100,191.4342346,0.381,2019/9/25,38,2019,-0.264,0.526536324
193.2100067,191.4799957,193.0399933,192.3000031,1345600,191.484024,0.026,2019/9/26,38,2019,-0.264,0.526536324
192.75,190.5800018,192.1600037,191.5500031,873900,190.7372131,-0.39,2019/9/27,38,2019,-0.264,0.526536324
194.2400055,192.1799927,192.5200043,193.7200012,1027200,192.897995,1.133,2019/9/30,39,2019,-0.5538,1.816473424
194.0200043,188.4499969,193.9299927,188.5500031,1127500,187.749939,-2.669,2019/10/1,39,2019,-0.5538,1.816473424
186,182.0599976,185.9299927,184.1100006,1996200,183.3287811,-2.355,2019/10/2,39,2019,-0.5538,1.816473424
184.9799957,182.2799988,183.8600006,184.6399994,955600,183.8565216,0.288,2019/10/3,39,2019,-0.5538,1.816473424
187.3800049,184.2200012,185.6600037,186.1799927,1498100,185.3899841,0.834,2019/10/4,39,2019,-0.5538,1.816473424
190.3399963,185.8300018,186,188.5800018,2744100,187.7798157,1.289,2019/10/7,40,2019,0.8658,1.830132427
187.4499969,183.6999969,187.4400024,184.1100006,1526600,183.3287811,-2.37,2019/10/8,40,2019,0.8658,1.830132427
188.0399933,185.6799927,186.1100006,187.3899994,1266600,186.5948486,1.782,2019/10/9,40,2019,0.8658,1.830132427
192.0599976,188.6000061,190.2299957,191.2299957,1486200,190.4185638,2.049,2019/10/10,40,2019,0.8658,1.830132427
196.5399933,192.3500061,192.6799927,194.25,1609600,193.4257507,1.579,2019/10/11,40,2019,0.8658,1.830132427
195.3099976,192.4600067,194.3000031,192.5299988,1213700,191.7130432,-0.885,2019/10/14,41,2019,0.1616,0.932313949
198.0299988,194.8899994,195.7899933,195.1799927,1519300,194.3517914,1.376,2019/10/15,41,2019,0.1616,0.932313949
198.1799927,196.1399994,197.8000031,196.8500061,1570400,196.0147247,0.856,2019/10/16,41,2019,0.1616,0.932313949
198.9799957,196.5500031,197.7599945,196.6399994,958900,195.805603,-0.107,2019/10/17,41,2019,0.1616,0.932313949
197.2400055,194.9400024,196.8800049,195.7899933,1022800,194.9592133,-0.432,2019/10/18,41,2019,0.1616,0.932313949
196.0500031,194.3300018,195.9400024,194.9700012,927900,194.1427002,-0.419,2019/10/21,42,2019,-0.0748,1.219353189
193.6799927,191.3999939,193.0800018,191.4700012,1429700,190.657547,-1.795,2019/10/22,42,2019,-0.0748,1.219353189
194.8699951,193.1699982,193.7599945,193.6999969,1227900,192.8780823,1.165,2019/10/23,42,2019,-0.0748,1.219353189
194.6399994,192.6900024,194.3099976,192.9900055,996600,192.1710968,-0.367,2019/10/24,42,2019,-0.0748,1.219353189
195.4499969,194.0399933,194.3899994,195,1025000,194.1725616,1.042,2019/10/25,42,2019,-0.0748,1.219353189
196.8899994,195.6799927,196.3099976,196.7700043,1216700,195.9350586,0.908,2019/10/28,43,2019,0.3884,0.654813943
201.3099976,197.1100006,197.7700043,199.1100006,1080100,198.2651215,1.189,2019/10/29,43,2019,0.3884,0.654813943
199.5599976,196.3000031,197.8699951,199.1900024,1110400,198.3447876,0.04,2019/10/30,43,2019,0.3884,0.654813943
199.25,196.9499969,199.1799927,198.3500061,1303500,197.5083618,-0.422,2019/10/31,43,2019,0.3884,0.654813943
200.0500031,198.3800049,198.8800049,198.8000031,812200,197.9564514,0.227,2019/11/1,43,2019,0.3884,0.654813943
201.4900055,200.1199951,201.25,200.7599945,1086100,199.9081116,0.986,2019/11/4,44,2019,0.4198,0.470354335
201.4799957,198.9499969,200.9400024,200.3099976,1132900,199.4600372,-0.224,2019/11/5,44,2019,0.4198,0.470354335
201.6000061,200.1100006,201.1100006,201.1199951,1084500,200.2665863,0.404,2019/11/6,44,2019,0.4198,0.470354335
202.7200012,201.0399933,201.6399994,202.6000061,1098200,201.7403259,0.736,2019/11/7,44,2019,0.4198,0.470354335
204.4499969,202.3099976,203.6000061,203,966000,202.1386261,0.197,2019/11/8,44,2019,0.4198,0.470354335
203.3200073,201.5800018,202.7700043,202.2899933,881600,201.4316254,-0.35,2019/11/11,45,2019,0.6548,0.765033463
207.7100067,204.1799927,205.2299957,205.7599945,1681200,204.8869019,1.715,2019/11/12,45,2019,0.6548,0.765033463
208.6900024,206.75,207.1999969,207.8200073,1388200,206.9381714,1.001,2019/11/13,45,2019,0.6548,0.765033463
208.9700012,206.7400055,207.0899963,208.6399994,1003000,207.7546844,0.395,2019/11/14,45,2019,0.6548,0.765033463
210.3300018,208.3300018,210,209.7100067,1772000,208.8201599,0.513,2019/11/15,45,2019,0.6548,0.765033463
209.9600067,207.4799957,208.3899994,209.1100006,1115900,208.2226868,-0.286,2019/11/18,46,2019,-0.4616,0.337411914
210.5,207.4299927,210.1999969,207.4299927,1463700,206.5498199,-0.803,2019/11/19,46,2019,-0.4616,0.337411914
207.6999969,205.5599976,207.0200043,206.1799927,1234900,205.3051147,-0.603,2019/11/20,46,2019,-0.4616,0.337411914
207.8099976,206.0299988,207.2299957,206.2599945,1369500,205.3847809,0.039,2019/11/21,46,2019,-0.4616,0.337411914
206.0899963,204.6600037,205.4100037,204.9100037,936700,204.0405121,-0.655,2019/11/22,46,2019,-0.4616,0.337411914
205.9600067,204.2400055,204.7400055,205.9400024,1418800,205.0661469,0.503,2019/11/25,47,2019,0.159,0.403482342
205.9799957,204.6399994,205.1100006,205.1399994,1547400,204.2695313,-0.388,2019/11/26,47,2019,0.159,0.403482342
206.1100006,203.8099976,203.9600067,206,1074000,205.125885,0.419,2019/11/27,47,2019,0.159,0.403482342
206.8200073,205.1600037,205.3899994,206.2100067,847600,205.3350067,0.102,2019/11/29,47,2019,0.159,0.403482342
203.5800018,199.8300018,202.8500061,200.6300049,1718600,200.6300049,-2.291,2019/12/2,48,2019,0.026,1.310499523
202.5599976,199.6100006,200.6100006,202.0399933,1230600,202.0399933,0.703,2019/12/3,48,2019,0.026,1.310499523
205.0200043,202.6699982,204.3000031,202.75,1384500,202.75,0.351,2019/12/4,48,2019,0.026,1.310499523
204.0599976,202.25,203.1699982,203.75,868700,203.75,0.493,2019/12/5,48,2019,0.026,1.310499523
205.9900055,204.6000061,205.6000061,205.5299988,912300,205.5299988,0.874,2019/12/6,48,2019,0.026,1.310499523
207,204.7799988,206.8600006,205.3300018,1038300,205.3300018,-0.097,2019/12/9,49,2019,0.3454,1.124020151
205.7400055,203.8300018,204.6999969,203.9499969,1135900,203.9499969,-0.672,2019/12/10,49,2019,0.3454,1.124020151
206.3600006,204.8899994,205.4499969,205.6399994,1159200,205.6399994,0.829,2019/12/11,49,2019,0.3454,1.124020151
210.25,206.8699951,207.0899963,209.9199982,1333000,209.9199982,2.081,2019/12/12,49,2019,0.3454,1.124020151
211.6399994,208.3800049,211.1100006,209.0500031,1527900,209.0500031,-0.414,2019/12/13,49,2019,0.3454,1.124020151
211.1699982,209.8200073,211.1000061,210.0200043,1797200,210.0200043,0.464,2019/12/16,50,2019,0.2934,0.733946047
210.5200043,208.7100067,210.3800049,209.6600037,1433000,209.6600037,-0.171,2019/12/17,50,2019,0.2934,0.733946047
209.3300018,206.9400024,209.3200073,208.3300018,1427300,208.3300018,-0.634,2019/12/18,50,2019,0.2934,0.733946047
209.4499969,207.6600037,207.9400024,209.3999939,1205200,209.3999939,0.514,2019/12/19,50,2019,0.2934,0.733946047
213.9400024,211.0200043,213.1300049,212.1100006,3034100,212.1100006,1.294,2019/12/20,50,2019,0.2934,0.733946047
212.3099976,211.1000061,212.0800018,211.7700043,967400,211.7700043,-0.16,2019/12/23,51,2019,0.01825,0.349935589
212.4100037,210.6699982,211.5700073,211.6199951,399900,211.6199951,-0.071,2019/12/24,51,2019,0.01825,0.349935589
212.75,211.1000061,211.6999969,212.75,481000,212.75,0.534,2019/12/26,51,2019,0.01825,0.349935589
214.2599945,212.0899963,214.1499939,212.2599945,825500,212.2599945,-0.23,2019/12/27,51,2019,0.01825,0.349935589
212.8999939,211.2700043,212.8099976,211.4900055,807500,211.4900055,-0.363,2019/12/30,52,2019,0.152,0.728319985
212.9199982,211.2599945,211.7400055,212.8999939,1040000,212.8999939,0.667,2019/12/31,52,2019,0.152,0.728319985
